Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
7546140,Filosofins problem,Bertrand Russell,"Russell, Bertrand",,"=""9127042197""","=""9789127042193""",3,3.92,Natur & Kultur,Paperback,136,1994,1912,2010/03/20,2018/03/05,"non-fiction, philosophy-theology, 2018","non-fiction (#70), philosophy-theology (#36), 2018 (#29)",read,,,,2,0
15744013,The Particle at the End of the Universe: How the Hunt for the Higgs Boson Leads Us to the Edge of a New World,Sean Carroll,"Carroll, Sean",,"=""0525953590""","=""9780525953593""",3,4.06,Dutton,Hardcover,320,2012,2012,2018/01/01,2018/03/03,"non-fiction, science-history, 2018","non-fiction (#61), science-history (#29), 2018 (#23)",read,,,,1,0
22011914,The Modern Scholar: Mathematics Is Power,William Goldbloom Bloch,"Bloch, William Goldbloom",,"=""""","=""""",3,3.70,Recorded Books,Audiobook,,2013,,2018/01/01,2018/03/03,"non-fiction, science-history, 2018","non-fiction (#58), science-history (#26), 2018 (#20)",read,,,,1,0
6452798,"Command and Control: Nuclear Weapons, the Damascus Accident, and the Illusion of Safety",Eric Schlosser,"Schlosser, Eric",,"=""1594202273""","=""9781594202278""",5,4.25,Penguin Books,Hardcover,656,2013,2013,2018/01/01,2018/03/03,"science-history, non-fiction, 2018","science-history (#30), non-fiction (#62), 2018 (#24)",read,,,,1,0
34128219,"La Belle Sauvage (The Book of Dust, #1)",Philip Pullman,"Pullman, Philip",,"=""0375815309""","=""9780375815300""",5,4.15,Alfred A. Knopf,Hardcover,449,2017,2017,2018/01/01,2018/03/03,"fiction, 2018","fiction (#23), 2018 (#19)",read,,,,1,0
9725121,Pythagoras And His Theorem,Paul Strathern,"Strathern, Paul",,"=""0099237520""","=""9780099237525""",4,3.57,Arrow,Paperback,96,1997,1997,2018/01/01,2018/03/03,"non-fiction, science-history, 2018","non-fiction (#57), science-history (#25), 2018 (#18)",read,,,,1,0
32283133,"Origin (Robert Langdon, #5)",Dan Brown,"Brown, Dan",,"=""0385514239""","=""9780385514231""",3,3.88,Doubleday,Hardcover,461,2017,2017,2018/01/01,2018/03/03,"fiction, 2018","fiction (#22), 2018 (#17)",read,,,,1,0
531197,"Lyra's Oxford (His Dark Materials, #3.5)",Philip Pullman,"Pullman, Philip",John Lawrence,"=""0375828192""","=""9780375828195""",4,3.60,Alfred A. Knopf,Hardcover,64,2003,2003,2018/01/01,2018/03/03,"fiction, 2018","fiction (#21), 2018 (#15)",read,,,,1,0
27153845,"La vida secreta de la mente: Nuestro cerebro cuando decidimos, sentimos y pensamos",Mariano Sigman,"Sigman, Mariano",John Chancer,"=""""","=""""",3,4.00,DEBATE,Kindle Edition,185,2015,2015,2018/01/01,2018/03/03,"non-fiction, science-history, 2018","non-fiction (#56), science-history (#24), 2018 (#16)",read,,,,1,0
17349252,"Thinking: The New Science of Decision-Making, Problem-Solving, and Prediction",John Brockman,"Brockman, John",,"=""0062258540""","=""9780062258540""",3,3.69,Harper Perennial,Paperback,432,2013,2013,2018/01/01,2018/03/03,"non-fiction, science-history, 2018","non-fiction (#50), science-history (#18), 2018 (#10)",read,,,,1,0
17375,The Meaning of It All: Thoughts of a Citizen-Scientist,Richard P. Feynman,"Feynman, Richard P.",,"=""0465023940""","=""9780465023943""",4,4.01,Basic Books,Paperback,144,2005,1998,2018/01/01,2018/03/03,"non-fiction, science-history, 2018","non-fiction (#54), science-history (#22), 2018 (#14)",read,,,,1,0
6117055,The Greatest Show on Earth: The Evidence for Evolution,Richard Dawkins,"Dawkins, Richard",,"=""059306173X""","=""9780593061732""",4,4.16,Bantam Press,Hardcover,470,2009,2009,2018/01/01,2018/03/03,"non-fiction, science-history, 2018","non-fiction (#43), science-history (#14), 2018 (#7)",read,,,,1,0
32191710,Astrophysics for People in a Hurry,Neil deGrasse Tyson,"Tyson, Neil deGrasse",,"=""0393609391""","=""9780393609394""",4,4.09,W. W. Norton  Company,Hardcover,223,2017,2017,2018/01/01,2018/03/03,"non-fiction, science-history, 2018","non-fiction (#49), science-history (#17), 2018 (#9)",read,,,,1,0
18631390,Argumentationsanalys - Färdigheter i kritiskt tänkande,Gunnar Björnsson,"Björnsson, Gunnar","Ulrik Kihlbom, Anders Ullholm","=""""","=""""",3,3.00,"Gunnar Björnsson, Ulrik Kihlbom, Anders Ullholm",,159,1994,1994,2018/03/17,2018/03/03,"philosophy-theology, non-fiction, 2018","philosophy-theology (#19), non-fiction (#28), 2018 (#5)",read,,,,1,0
291920,The Character of Physical Law,Richard P. Feynman,"Feynman, Richard P.",James Gleick,"=""0679601279""","=""9780679601272""",4,4.31,Modern Library,Hardcover,192,1994,1964,2018/01/01,2018/03/03,"non-fiction, science-history, 2018","non-fiction (#45), science-history (#16), 2018 (#8)",read,,,,1,0
30359599,Forces of Nature,Brian Cox,"Cox, Brian",Andrew    Cohen,"=""0007488823""","=""9780007488827""",4,4.10,William Collins,Hardcover,288,2016,2016,2018/01/01,2018/03/02,"non-fiction, science-history, 2018","non-fiction (#24), science-history (#10), 2018 (#4)",read,,,,1,0
13404782,Kritik av det rena förnuftet,Immanuel Kant,"Kant, Immanuel",,"=""917235027X""","=""9789172350274""",0,3.96,Bokförlaget Thales,Hardcover,743,2004,1781,2018/03/01,2018/03/01,delvis-läst,delvis-läst (#1),delvis-läst,,,,1,0
3869,A Brief History of Time,Stephen Hawking,"Hawking, Stephen",,"=""0553380168""","=""9780553380163""",4,4.20,Bantam Books,Paperback,213,1998,1988,2018/01/01,2018/03/02,"non-fiction, science-history, 2018","non-fiction (#21), science-history (#8), 2018 (#2)",read,,,,1,0
8581223,Absolutely Small: How Quantum Theory Explains Our Everyday World,Michael D. Fayer,"Fayer, Michael D.",,"=""0814414885""","=""9780814414880""",3,3.89,AMACOM/American Management Association,Hardcover,383,2010,2010,2018/01/01,2018/03/02,"non-fiction, science-history, 2018","non-fiction (#23), science-history (#9), 2018 (#3)",read,,,,1,0
24928376,Sapiens: En kort historik över mänskligheten,Yuval Noah Harari,"Harari, Yuval Noah",Joachim Retzlaff,"=""9127140393""","=""9789127140394""",3,4.39,Natur och Kultur,Hardcover,450,2015,2011,2018/03/01,2018/03/01,"non-fiction, science-history, philosophy-theology, 2018","non-fiction (#7), science-history (#2), philosophy-theology (#4), 2018 (#1)",read,,,,1,0
98685,Genius: The Life and Science of Richard Feynman,James Gleick,"Gleick, James",Richard P. Feynman,"=""0679747044""","=""9780679747048""",0,4.11,Vintage,Paperback,531,1993,1992,,2018/05/29,to-read,to-read (#9),to-read,,,,0,0
18631613,Vad är moraliskt rätt? Texter i normativ etik i urval,Henrik Ahlenius,"Ahlenius, Henrik",,"=""9172350407""","=""""",0,3.20,Thales,,477,2004,2004,,2018/03/08,delvis-läst,delvis-läst (#7),delvis-läst,,,,0,0
21083719,Human Universe,Brian Cox,"Cox, Brian",Andrew    Cohen,"=""0007488807""","=""9780007488803""",4,4.29,William Collins,Hardcover,288,2014,2014,2018/01/01,2018/03/03,"science-history, non-fiction","science-history (#23), non-fiction (#55)",read,,,,1,0
17212231,"Inferno (Robert Langdon, #4)",Dan Brown,"Brown, Dan",,"=""0385537859""","=""9780385537858""",4,3.87,Doubleday,Hardcover,463,2013,2013,2018/01/01,2018/03/03,fiction,fiction (#20),read,,,,1,0
13188946,I cirkelns mitt,Dan Brown,"Brown, Dan",,"=""""","=""""",4,3.74,Bonnier Pocket,Paperback,512,2007,2001,2018/01/01,2018/03/03,fiction,fiction (#16),read,,,,1,0
968,"The Da Vinci Code (Robert Langdon, #2)",Dan Brown,"Brown, Dan",,"=""""","=""""",4,3.89,Anchor,Paperback,489,2006,2003,2018/03/20,2018/03/03,fiction,fiction (#17),read,,,,1,0
10084037,"Änglar och demoner (Robert Langdon, #1)",Dan Brown,"Brown, Dan",Ola Klingberg,"=""9100105023""","=""9789100105020""",5,3.93,Albert Bonniers Förlag,Hardcover,554,2005,2000,2018/01/01,2018/03/03,fiction,fiction (#18),read,,,,1,0
9106870,Den förlorade symbolen,Dan Brown,"Brown, Dan",Leo Andersson,"=""""","=""9789143506570""",4,3.73,Albert Bonniers Förlag,Hardcover,614,2010,2009,2018/01/01,2018/03/03,fiction,fiction (#19),read,,,,1,0
30753821,The Greatest Story Ever Told—So Far: Why Are We Here?,Lawrence M. Krauss,"Krauss, Lawrence M.",,"=""1476777616""","=""9781476777610""",4,3.79,Atria Books,Hardcover,322,2017,2017,2017/01/01,2018/03/03,"non-fiction, science-history","non-fiction (#65), science-history (#32)",read,,,,1,0
11337189,A Universe from Nothing: Why There Is Something Rather Than Nothing,Lawrence M. Krauss,"Krauss, Lawrence M.",Richard Dawkins,"=""145162445X""","=""9781451624458""",5,3.94,Atria Books,Hardcover,204,2012,2012,2017/01/01,2018/03/03,"non-fiction, science-history","non-fiction (#44), science-history (#15)",read,,,,1,0
12888125,Bärnstenskikaren (Den mörka materian #3),Philip Pullman,"Pullman, Philip",,"=""""","=""9789127117068""",5,4.10,Natur och Kultur,Paperback,507,2008,2000,2010/03/20,2018/03/01,fiction,fiction (#8),read,,,,1,0
16072751,"Sandmannen (Joona Linna, #4)",Lars Kepler,"Kepler, Lars",,"=""9100130168""","=""9789100130169""",4,4.25,Albert Bonniers Förlag,Hardcover,518,2012,2012,2017/01/01,2018/03/02,fiction,fiction (#14),read,,,,1,0
14743,The God Delusion,Richard Dawkins,"Dawkins, Richard",,"=""0618680004""","=""9780618680009""",5,3.90,Houghton Mifflin Co.,Hardcover,374,2006,2006,2010/01/01,2018/03/02,"philosophy-theology, non-fiction","philosophy-theology (#17), non-fiction (#26)",read,,,,1,0
7785194,The Moral Landscape: How Science Can Determine Human Values,Sam Harris,"Harris, Sam",,"=""1439171211""","=""9781439171219""",5,3.91,Free Press,Hardcover,291,2010,2010,2017/03/01,2018/03/01,"non-fiction, philosophy-theology, science-history","non-fiction (#4), philosophy-theology (#9), science-history (#5)",read,,,,1,0
30165203,"American Gods (American Gods, #1)",Neil Gaiman,"Gaiman, Neil",,"=""""","=""""",3,4.11,William Morrow,Kindle Edition,635,2011,2001,2017/03/01,2018/03/01,fiction,fiction (#4),read,,,,1,0
17926495,Om Friheten,John Stuart Mill,"Mill, John Stuart",Pål Foss,"=""""","=""9788252573961""",4,3.97,De Norske Bokklubbene,Hardcover,143,2009,1859,2010/03/01,2018/03/01,"philosophy-theology, non-fiction","philosophy-theology (#8), non-fiction (#15)",read,,,,1,0
1804491,Praktisk retorik: med klassiska och moderna exempel,Göran Hägg,"Hägg, Göran",,"=""9146173846""","=""9789146173847""",3,3.53,Wahlström & Widstrand,Hardcover,253,1998,1998,2017/03/01,2018/03/01,"philosophy-theology, non-fiction","philosophy-theology (#2), non-fiction (#10)",read,,,,1,0
29501,"The End of Faith: Religion, Terror, and the Future of Reason",Sam Harris,"Harris, Sam",,"=""0393327655""","=""9780393327656""",5,3.88,W. W. Norton  Company,Paperback,348,2005,2004,2017/03/01,2018/03/01,"non-fiction, philosophy-theology","non-fiction (#2), philosophy-theology (#11)",read,,,,1,0
7613,Animal Farm,George Orwell,"Orwell, George","Chris Mould, Αύγουστος Κορτώ, Boris Grabnar, Celâl Üster, Николай Николов, Κυριάκος Ντελόπουλος, Peter Škerl, Pau Masiques, José Manuel Moreno Cidoncha, Τζωρτζ Όργουελ, Celâl Üstüner","=""0452284244""","=""9780452284241""",5,3.98,NAL,Paperback,122,2003,1945,2017/03/01,2018/03/01,fiction,fiction (#2),read,,,,1,0
17842226,"Flaskpost från P (Avdelning Q, #3)",Jussi Adler-Olsen,"Adler-Olsen, Jussi",,"=""9174293192""","=""9789174293197""",3,4.03,Bonnier Pocket,Paperback,445,2013,2009,2010/03/01,2018/03/01,fiction,fiction (#3),read,,,,1,0
2230475,"Att förstå sin samtid: Tanke och förkunnelse och andra försök, 1945-1994",Georg Henrik von Wright,"Wright, Georg Henrik von",,"=""9100558710""","=""9789100558710""",4,3.83,Bonnier,Hardcover,361,1994,1994,2010/03/01,2018/03/01,"philosophy-theology, non-fiction","philosophy-theology (#7), non-fiction (#13)",read,,,,1,0
18132104,Innan himlen faller,K.G. Johansson,"Johansson, K.G.",,"=""""","=""9789186845742""",3,3.47,Mix Förlag,ebook,,2013,2013,2017/03/01,2018/03/01,fiction,fiction (#5),read,,,,1,0
38603974,Vårt matematiska universum,Max  Tegmark,"Tegmark, Max",,"=""""","=""9789188124749""",5,4.19,Volante,Paperback,498,2014,2012,2017/03/01,2018/03/01,"science-history, non-fiction","science-history (#3), non-fiction (#14)",read,,,,1,0
51299,Letter to a Christian Nation,Sam Harris,"Harris, Sam",,"=""0307265773""","=""9780307265777""",5,4.00,Knopf,Hardcover,96,2006,2006,2010/03/01,2018/03/01,"non-fiction, philosophy-theology","non-fiction (#3), philosophy-theology (#10)",read,,,,1,0
87434,Liberty: Incorporating Four Essays on Liberty,Isaiah Berlin,"Berlin, Isaiah",Henry Hardy,"=""019924989X""","=""9780199249893""",3,4.15,"Oxford University Press, USA",Paperback,416,2002,1969,2010/03/01,2018/03/01,"philosophy-theology, non-fiction","philosophy-theology (#3), non-fiction (#11)",read,,,,1,0
34439393,1984,George Orwell,"Orwell, George","Erich Fromm, Sam Sloan","=""4871872688""","=""9784871872683""",5,4.19,Ishi Press,Paperback,418,2017,1949,2010/03/01,2018/03/01,fiction,fiction (#1),read,,,,1,0
18329442,Vad är meningen med alltihop?,Thomas Nagel,"Nagel, Thomas",Jonas Josefsson,"=""9188248100""","=""9789188248107""",4,3.64,Nya Doxa,Paperback,93,1992,1987,2017/03/01,2018/03/01,"philosophy-theology, non-fiction","philosophy-theology (#6), non-fiction (#12)",read,,,,1,0
11780449,Gryning över Kalahari: Hur människan blev människa,Lasse Berg,"Berg, Lasse",,"=""9170372993""","=""9789170372995""",4,4.00,Ordfront Förlag,Paperback,382,2007,2005,2017/03/01,2018/03/01,"non-fiction, science-history","non-fiction (#8), science-history (#1)",read,,,,1,0
17256466,101 historiska myter,Åke Persson,"Persson, Åke",,"=""9187031108""","=""9789187031106""",0,3.02,Historiska Media,Mass Market Paperback,,2012,2010,2010/03/01,2018/03/01,"non-fiction, science-history","non-fiction (#5), science-history (#4)",read,,,,1,0
6949905,Hypnotisören,Lars Kepler,"Kepler, Lars",,"=""9100124044""","=""9789100124045""",4,3.73,Albert Bonniers Förlag,Hardcover,571,2009,2009,2017/03/20,2018/03/02,fiction,fiction (#9),read,,,,1,0
16003754,Fem filosofiska frågor,Folke Tersman,"Tersman, Folke",,"=""9146202781""","=""9789146202783""",3,2.79,Wahlström & Widstrand,Mass Market Paperback,160,2003,2003,2010/03/20,2018/03/05,"philosophy-theology, non-fiction","philosophy-theology (#37), non-fiction (#71)",read,,,,1,0
15783877,"Den bästa av världar: Skapelse, slump, apokalyps, död",Ulf Danielsson,"Danielsson, Ulf",,"=""9100114812""","=""9789100114817""",4,3.48,Albert Bonniers Förlag,Hardcover,251,2008,2008,2010/03/20,2018/03/05,"non-fiction, science-history","non-fiction (#67), science-history (#34)",read,,,,1,0
13057652,"Eldvittnet (Joona Linna, #3)",Lars Kepler,"Kepler, Lars",,"=""9100126438""","=""9789100126438""",4,4.11,Albert Bonniers Förlag,Hardcover,576,2011,2011,2017/03/20,2018/03/02,fiction,fiction (#11),read,,,,1,0
11883565,20 politiske filosofer,Gunnar Fredriksson,"Fredriksson, Gunnar",Bjørn Alex Herrman,"=""8249501209""","=""9788249501205""",0,3.25,Oktober,Hardcover,251,2002,2001,2010/03/20,2018/03/11,"philosophy-theology, non-fiction","philosophy-theology (#42), non-fiction (#77)",read,,,,1,0
11756969,Psykologi,Katri Cronlund,"Cronlund, Katri",,"=""9162260251""","=""9789162260255""",3,3.00,Bonnier Utbildning,Hardcover,264,2003,2003,2010/03/20,2018/03/05,"non-fiction, science-history","non-fiction (#66), science-history (#33)",read,,,,1,0
19238921,"Tänka, snabbt och långsamt",Daniel Kahneman,"Kahneman, Daniel",Pär Svensson,"=""""","=""""",5,4.18,Volante,Kindle Edition,534,2012,2011,2017/03/20,2018/03/01,"non-fiction, science-history","non-fiction (#17), science-history (#6)",read,,,,1,0
9200869,"Paganinikontraktet  (Joona Linna, #2)",Lars Kepler,"Kepler, Lars",,"=""9100124699""","=""9789100124694""",4,3.84,Albert Bonniers,Hardcover,561,2010,2010,2017/03/20,2018/03/02,fiction,fiction (#10),read,,,,1,0
20826877,Slumpen är ingen tillfällighet,Jan Cederquist,"Cederquist, Jan",,"=""9172320575""","=""9789172320574""",1,2.98,Månpocket,Paperback,238,2006,2006,2010/03/20,2018/03/01,"philosophy-theology, non-fiction","philosophy-theology (#1), non-fiction (#9)",read,,,,1,0
3981898,Guldkompassen (Den mörka materian #1),Philip Pullman,"Pullman, Philip",Olle Sahlin,"=""9127099814""","=""9789127099814""",5,4.01,Natur och Kultur,,383,2008,1995,2010/03/20,2018/03/01,fiction,fiction (#6),read,,,,1,0
15771095,Den skarpa eggen (Den mörka materian #2),Philip Pullman,"Pullman, Philip",,"=""""","=""9789127117082""",4,4.14,Natur & Kultur,Paperback,311,2008,1997,2010/03/20,2018/03/01,fiction,fiction (#7),read,,,,1,0
22554261,"Stalker (Joona Linna, #5)",Lars Kepler,"Kepler, Lars",,"=""9100136743""","=""9789100136741""",4,4.13,Albert Bonniers Förlag,ebook,603,2014,2014,2017/03/20,2018/03/02,fiction,fiction (#12),read,,,,1,0
309521,Descartes' Meditation on First Philosophy,David Mills Daniel,"Daniel, David Mills",,"=""0334040914""","=""9780334040910""",3,3.43,SCM Press,Paperback,90,2006,2006,2017/03/20,2018/03/03,"philosophy-theology, non-fiction","philosophy-theology (#23), non-fiction (#33)",read,,,,1,0
30084193,"Universum i din hand : En resa genom rymden, tiden och oändligheten",Christophe Galfard,"Galfard, Christophe",Ulrika Junker Miranda,"=""""","=""9789188123183""",4,4.37,Volante,Hardcover,438,2016,2015,2017/03/20,2018/03/03,"non-fiction, science-history","non-fiction (#39), science-history (#13)",read,,,,1,0
22893867,Propaganda: så påverkas du,Martin Borgs,"Borgs, Martin",,"=""""","=""9789173891356""",2,2.00,Bokförlaget Atlas,Hardcover,159,2004,2004,2010/03/20,2018/03/05,"non-fiction, philosophy-theology","non-fiction (#68), philosophy-theology (#35)",read,,,,1,0
24292310,Two Years Eight Months and Twenty-Eight Nights,Salman Rushdie,"Rushdie, Salman",,"=""081299891X""","=""9780812998917""",3,3.38,Random House,Hardcover,304,2015,2015,2017/03/20,2018/03/03,fiction,fiction (#15),read,,,,1,0
27313221,What We Cannot Know: Explorations at the Edge of Knowledge,Marcus du Sautoy,"Sautoy, Marcus du",,"=""0007576668""","=""9780007576661""",5,4.02,Fourth Estate,Hardcover,440,2016,2016,2017/03/20,2018/03/03,"non-fiction, science-history","non-fiction (#32), science-history (#11)",read,,,,1,0
30656654,"Kaninjägaren (Joona Linna, #6)",Lars Kepler,"Kepler, Lars",,"=""""","=""9789100136772""",4,4.03,Albert Bonniers Förlag,Hardcover,572,2016,2016,2017/03/20,2018/03/02,fiction,fiction (#13),read,,,,1,0
33289277,Massutmaning: Ekonomisk politik mot utanförskap och antisocialt beteende,Tino Sanandaji,"Sanandaji, Tino",,"=""""","=""""",0,4.13,,Hardcover,371,2017,2017,2017/03/20,2018/03/02,non-fiction,non-fiction (#22),read,,,,1,0
34940634,Metafysiken som varats historia,Martin Heidegger,"Heidegger, Martin","Daniel Birnbaum, Sven-Olov Wallenstein","=""9187172801""","=""9789187172809""",2,3.00,Thales,Hardcover,89,1998,1961,2010/03/20,2018/03/05,"non-fiction, philosophy-theology","non-fiction (#73), philosophy-theology (#39)",read,,,,1,0
2104,The Physics of Star Trek,Lawrence M. Krauss,"Krauss, Lawrence M.",Stephen Hawking,"=""0060977108""","=""9780060977108""",4,3.84,ReganBooks,Paperback,188,1996,1995,2017/03/20,2018/03/01,"non-fiction, science-history","non-fiction (#18), science-history (#7)",read,,,,1,0
